year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SR	Suriname	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SR	Suriname	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SS	South Sudan	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SS	South Sudan	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SS	South Sudan	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ST	Sao Tome and Principe	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ST	Sao Tome and Principe	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ST	Sao Tome and Principe	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SX	Sint Maarten (Dutch part)	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SX	Sint Maarten (Dutch part)	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SX	Sint Maarten (Dutch part)	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SY	Syrian Arab Republic	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SY	Syrian Arab Republic	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	SY	Syrian Arab Republic	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TG	Togo	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TG	Togo	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TG	Togo	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TH	Thailand	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TH	Thailand	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TH	Thailand	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TJ	Tajikistan	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TJ	Tajikistan	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TJ	Tajikistan	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TK	Tokelau	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TK	Tokelau	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TK	Tokelau	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TL	Timor-Leste	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TL	Timor-Leste	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TL	Timor-Leste	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TM	Turkmenistan	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TM	Turkmenistan	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TM	Turkmenistan	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TN	Tunisia	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TN	Tunisia	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TN	Tunisia	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TO	Tonga	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TO	Tonga	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TO	Tonga	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TR	Turkey	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TR	Turkey	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TR	Turkey	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TT	Trinidad and Tobago	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TT	Trinidad and Tobago	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TT	Trinidad and Tobago	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TV	Tuvalu	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TV	Tuvalu	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TV	Tuvalu	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TW	Taiwan (Province of China)	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TW	Taiwan (Province of China)	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	TW	Taiwan (Province of China)	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	UG	Uganda	30	NA	Disbursement	0.04860708831	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	UG	Uganda	30	NA	Outgoing Commitment	0.102055509765	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	VC	Saint Vincent and the Grenadines	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	VC	Saint Vincent and the Grenadines	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	VC	Saint Vincent and the Grenadines	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	WS	Samoa	30	NA	Disbursement	0.00168514674456522	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	WS	Samoa	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	WS	Samoa	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZA	South Africa	30	NA	Disbursement	0.0563555182695652	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZA	South Africa	30	NA	Incoming Commitment	0.0265480531875	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZA	South Africa	30	NA	Incoming Funds	0.010050791625	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZA	South Africa	30	NA	Outgoing Commitment	0.0642667257	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZW	Zimbabwe	30	NA	Disbursement	0.300057182325	Reproductive health care	NA
2020	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ZW	Zimbabwe	30	NA	Outgoing Commitment	0.591050304	Reproductive health care	NA
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	21	Disbursement	0.10800171536	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	21	Outgoing Commitment	0.10799194329	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	22	Incoming Commitment	0.00676646047	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	22	Incoming Funds	0.06403856844	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	NA	Expenditure	0.02019248693	Reproductive health care	NA
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	21	Disbursement	0.10800171536	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	21	Outgoing Commitment	0.10799194329	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	22	Disbursement	0.487623444	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	22	Incoming Commitment	0.00676646047	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	22	Incoming Funds	0.06403856844	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	KE	Kenya	30	NA	Expenditure	0.02019248693	Reproductive health care	NA
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	MW	Malawi	30	21	Disbursement	0.09257289888	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	MW	Malawi	30	21	Outgoing Commitment	0.09256452282	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	MW	Malawi	30	22	Incoming Commitment	0.00579982326	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	MW	Malawi	30	22	Incoming Funds	0.05489020152	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	MW	Malawi	30	NA	Expenditure	0.01730784594	Reproductive health care	NA
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	NL	Netherlands (the)	30	22	Disbursement	0.2849	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13020	130	21	International NGO	TZ	Tanzania, United Republic of	30	22	Disbursement	0.042735	Reproductive health care	NGOs and Civil Society
2020	Amref Flying Doctors	Project interventions	13030	130	21	International NGO	MW	Malawi	30	NA	Disbursement	0.099715	Family planning	NA
2020	Amref Flying Doctors	Project interventions	13030	130	21	International NGO	MW	Malawi	30	NA	Incoming Commitment	0.065527	Family planning	NA
2020	Amref Health Africa in Ethiopia	Project interventions	13020	130	21	International NGO	ET	Ethiopia	30	21	Incoming Commitment	0.185081949	Reproductive health care	NGOs and Civil Society
2020	Amref Health Africa in Kenya	Project interventions	13030	130	22	National NGO	KE	Kenya	30	22	Expenditure	1.851415806432	Family planning	NGOs and Civil Society
2020	Amref Health Africa in Kenya	Project interventions	13030	130	22	National NGO	KE	Kenya	30	22	Incoming Commitment	1.71393658416	Family planning	NGOs and Civil Society
2020	Amref Health Africa in Kenya	Project interventions	13030	130	22	National NGO	KE	Kenya	30	22	Incoming Funds	1.955048307264	Family planning	NGOs and Civil Society
2020	Amref Health Africa Uganda	Project interventions	13020	130	22	National NGO	UG	Uganda	30	NA	Incoming Funds	2.061845496	Reproductive health care	NA
2020	Association de Soutien au D̩veloppement des Activit̩s de Population	Project interventions	13030	NA	22	National NGO	ML	Mali	10	21	Expenditure	0.0622820925	Family planning	NGOs and Civil Society
2020	Association de Soutien au D̩veloppement des Activit̩s de Population	Project interventions	13030	NA	22	National NGO	ML	Mali	10	22	Incoming Funds	0.77214430491	Family planning	NGOs and Civil Society
2020	Australian Aid	Project interventions	13020	130	10	Government	798		10	NA	Disbursement	0.03389	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	889		10	NA	Disbursement	0.6498525288084	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	998		10	NA	Disbursement	1.957648468758	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	FJ	Fiji	10	NA	Disbursement	0.0705693279726	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	ID	Indonesia	10	NA	Disbursement	0.1439723310162	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	KH	Cambodia	10	NA	Disbursement	1.62672	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	MM	Myanmar	10	NA	Disbursement	0.44057	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	PG	Papua New Guinea	10	NA	Disbursement	4.9888176462512	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	TL	Timor-Leste	10	NA	Disbursement	2.372320757625	Reproductive health care	NA
2020	Australian Aid	Project interventions	13020	130	10	Government	VN	Viet Nam	10	NA	Disbursement	0.27112	Reproductive health care	NA
2020	Australian Aid	Project interventions	13030	130	10	Government	798		10	NA	Disbursement	0.03389	Family planning	NA
2020	Australian Aid	Project interventions	13030	130	10	Government	889		10	NA	Disbursement	0.54224	Family planning	NA
2020	Australian Aid	Project interventions	13030	130	10	Government	998		10	NA	Disbursement	3.59234	Family planning	NA
2020	Australian Aid	Project interventions	13030	130	10	Government	ID	Indonesia	10	NA	Disbursement	0.0476631949098	Family planning	NA
2020	Australian Aid	Project interventions	13030	130	10	Government	PG	Papua New Guinea	10	NA	Disbursement	1.4911689930504	Family planning	NA
2020	Australian Aid	Specific purpose funds	13020	130	10	Government	998		10	NA	Disbursement	0.003497448	Reproductive health care	NA
2020	Belgian development agency (Enabel)	Project interventions	13020	130	10	Government	BI	Burundi	30	90	Outgoing Commitment	0.688822893	Reproductive health care	Other
2020	Belgian development agency (Enabel)	Project interventions	13030	130	10	Government	BF	Burkina Faso	30	90	Outgoing Commitment	0.9077338575	Family planning	Other
2020	Belgian development agency (Enabel)	Project interventions	13030	130	10	Government	GN	Guinea	30	90	Outgoing Commitment	1.149379767	Family planning	Other
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	GH	Ghana	30	NA	Disbursement	0.41092326	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	GH	Ghana	30	NA	Outgoing Commitment	0.08092326	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	IN	India	30	NA	Disbursement	0.42337548	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	IN	India	30	NA	Outgoing Commitment	0.08337548	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	ZM	Zambia	30	NA	Disbursement	0.41092326	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13020	130	60	Foundation	ZM	Zambia	30	NA	Outgoing Commitment	0.08092326	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	0.5	Family planning	NA
2020	Bill and Melinda Gates Foundation	Core support to NGOs, etc	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	0.5	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	289	South of Sahara, regional	30	NA	Disbursement	5.9110523568	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	289	South of Sahara, regional	30	NA	Outgoing Commitment	8.520535047	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	298	Africa, regional	30	NA	Disbursement	0.943303	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	298	Africa, regional	30	NA	Outgoing Commitment	0.4	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	298	Africa, regional	35	NA	Disbursement	0.102933514266	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	389	North & Central America, regional	30	NA	Disbursement	1.70362978	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	389	North & Central America, regional	30	NA	Outgoing Commitment	0.702604	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	489	South America, regional	30	NA	Disbursement	0.2327397	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	489	South America, regional	30	NA	Outgoing Commitment	0.2327397	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	589	Middle East, regional	30	NA	Disbursement	0.14842141	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	589	Middle East, regional	30	NA	Outgoing Commitment	0.18636985	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	689	South & Central Asia, regional	30	NA	Disbursement	3.61329714	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	689	South & Central Asia, regional	30	NA	Outgoing Commitment	5.4627540836	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	789	Far East Asia, regional	30	NA	Disbursement	0.13239563	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	789	Far East Asia, regional	30	NA	Outgoing Commitment	0.15136985	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	798	Asia, regional	30	NA	Disbursement	0.226323265	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	798	Asia, regional	30	NA	Outgoing Commitment	0.112642865	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	798	Asia, regional	35	NA	Disbursement	0.102933514266	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	89	Europe, regional	30	NA	Disbursement	0.291869745	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	89	Europe, regional	30	NA	Outgoing Commitment	0.191369745	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	37.4423798706	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	36.55539101	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	AR	Argentina	30	NA	Disbursement	0.19282384	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	AR	Argentina	30	NA	Outgoing Commitment	0.0984808	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	BD	Bangladesh	30	NA	Disbursement	2.24411449	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	BD	Bangladesh	30	NA	Outgoing Commitment	4.41697818	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	BF	Burkina Faso	30	NA	Disbursement	1.970563245	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	BF	Burkina Faso	30	NA	Outgoing Commitment	2.1890708068	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	BR	Brazil	30	NA	Disbursement	-0.00129787	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Disbursement	-0.001023055	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CF	Central African Republic (the)	30	NA	Disbursement	0.34	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CI	C̫te d'Ivoire	30	NA	Disbursement	0.2408	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CI	C̫te d'Ivoire	30	NA	Outgoing Commitment	0.663975556	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CM	Cameroon	30	NA	Disbursement	0.225	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	CM	Cameroon	30	NA	Outgoing Commitment	0.2124675	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ET	Ethiopia	30	NA	Disbursement	8.1796730734	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ET	Ethiopia	30	NA	Outgoing Commitment	3.49433839	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	GH	Ghana	30	NA	Disbursement	1.8394119	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	GH	Ghana	30	NA	Outgoing Commitment	4.40519116	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ID	Indonesia	30	NA	Disbursement	0.784547	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ID	Indonesia	30	NA	Outgoing Commitment	1.534547	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	IN	India	30	NA	Disbursement	12.6067158626	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	IN	India	30	NA	Outgoing Commitment	4.0552183798	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	KE	Kenya	30	NA	Disbursement	4.963524085	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	KE	Kenya	30	NA	Outgoing Commitment	5.410562985	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	LR	Liberia	30	NA	Disbursement	0.3729164	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	LR	Liberia	30	NA	Outgoing Commitment	0.31531	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	MW	Malawi	30	NA	Disbursement	3.3014763266	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	MW	Malawi	30	NA	Outgoing Commitment	5.04449245	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	NE	Niger (the)	30	NA	Disbursement	0.26488	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	NE	Niger (the)	30	NA	Outgoing Commitment	0.7303731116	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	NG	Nigeria	30	NA	Disbursement	7.157218	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	NG	Nigeria	30	NA	Outgoing Commitment	2.81263026	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	PK	Pakistan	30	NA	Disbursement	1.827463	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	PK	Pakistan	30	NA	Outgoing Commitment	3.565933	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	RW	Rwanda	30	NA	Disbursement	0.7745465	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	SL	Sierra Leone	30	NA	Disbursement	0.084	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	TD	Chad	30	NA	Disbursement	0.225	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	TD	Chad	30	NA	Outgoing Commitment	0.2124675	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Disbursement	2.08922686	Reproductive health care	NA
