year,Reporting Organisation Narrative,aid_type_di_name,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,Transaction Receiver Organisation Type,Transaction Type,x_transaction_value_usd_m_Sum
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Project interventions,Reproductive health care,130.0,10,Government,BF,Burkina Faso,10.0,Public Sector,Disbursement,1.5601317732
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Project interventions,Reproductive health care,130.0,10,Government,BJ,Benin,10.0,Public Sector,Disbursement,1.1661697739999999
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Project interventions,Reproductive health care,130.0,10,Government,GN,Guinea,10.0,Public Sector,Disbursement,0.5552222367999999
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Project interventions,Reproductive health care,130.0,10,Government,RW,Rwanda,10.0,Public Sector,Disbursement,11.6813660964
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Project interventions,Reproductive health care,130.0,10,Government,SN,Senegal,10.0,Public Sector,Disbursement,1.4984201540000002
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Specific purpose funds,Family planning,130.0,10,Government,998,"Developing countries, unspecified",10.0,Multilateral,Disbursement,2.2792
2020.0,Directorate-general Development Cooperation and Humanitarian Aid,Technical Assistance,Reproductive health care,130.0,10,Government,998,"Developing countries, unspecified",10.0,Multilateral,Disbursement,0.15219017259599998
2020.0,DKT Ethiopia,,Family planning,130.0,21,International NGO,ET,Ethiopia,,NGOs and Civil Society,Expenditure,13.14008984
2020.0,Ethiopiaid,,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,,,Expenditure,0.06013500000000001
2020.0,Ethiopiaid,,Family planning,130.0,21,International NGO,ET,Ethiopia,,,Expenditure,0.06013500000000001
2020.0,European Commission - DG Neighbourhood and Enlargement Negotiations,Project interventions,Reproductive health care,130.0,15,Other Public Sector,RU,Russian Federation (the),50.0,,Disbursement,0.21379745069999997
2020.0,European Commission - International Partnerships,Budget support,Reproductive health care,130.0,15,Other Public Sector,HN,Honduras,10.0,,Disbursement,1.68075
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,498,"America, regional",10.0,,Disbursement,0.24917230799999998
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,679,"South Asia, regional",10.0,,Expenditure,0.0151121835
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,BD,Bangladesh,10.0,,Disbursement,0.38238611031
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,CI,C̫te d'Ivoire,10.0,,Disbursement,0.10867540135499999
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,CR,Costa Rica,10.0,,Disbursement,0.1725316767
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,ET,Ethiopia,10.0,,Disbursement,0.829475011305
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,GA,Gabon,10.0,,Disbursement,0.096363
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,IN,India,10.0,,Disbursement,0.2241
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,JM,Jamaica,10.0,,Expenditure,4.979299290345001
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,MW,Malawi,10.0,,Disbursement,1.44046041093
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,PH,Philippines (the),10.0,,Disbursement,0.1550772
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,ST,Sao Tome and Principe,10.0,,Disbursement,-0.032990489325000004
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,VN,Viet Nam,10.0,,Disbursement,0.209750440005
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,YE,Yemen,10.0,,Disbursement,9.334037373381
2020.0,European Commission - International Partnerships,Project interventions,Reproductive health care,130.0,15,Other Public Sector,ZA,South Africa,10.0,,Disbursement,0.06279633837000001
2020.0,European Commission - International Partnerships,Project interventions,Family planning,130.0,15,Other Public Sector,BF,Burkina Faso,10.0,,Disbursement,1.7407504947825
2020.0,European Commission - International Partnerships,Project interventions,Family planning,130.0,15,Other Public Sector,BJ,Benin,10.0,,Disbursement,0.598934735865
2020.0,European Commission - International Partnerships,Project interventions,Family planning,130.0,15,Other Public Sector,CI,C̫te d'Ivoire,10.0,,Disbursement,0.267528484665
2020.0,European Commission - International Partnerships,Project interventions,Family planning,130.0,15,Other Public Sector,ZW,Zimbabwe,10.0,,Disbursement,1.5687
2020.0,Faith to Action Network,,Reproductive health care,130.0,21,International NGO,KE,Kenya,,,Disbursement,0.5322075695999998
2020.0,Faith to Action Network,,Reproductive health care,130.0,21,International NGO,KE,Kenya,,,Expenditure,0.4553777692799999
2020.0,Family Guidance Association Of Ethiopia,,Reproductive health care,130.0,22,National NGO,ET,Ethiopia,,NGOs and Civil Society,Expenditure,2.60064817584
2020.0,Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),Project interventions,Reproductive health care,130.0,15,Other Public Sector,EC,Ecuador,30.0,Universities and Research Institutes,Disbursement,
2020.0,Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),Project interventions,Reproductive health care,130.0,15,Other Public Sector,RW,Rwanda,30.0,Universities and Research Institutes,Disbursement,0.08880805166758651
2020.0,Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),Project interventions,Reproductive health care,130.0,15,Other Public Sector,TZ,"Tanzania, United Republic of",30.0,Universities and Research Institutes,Disbursement,0.012414232383795005
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,298,"Africa, regional",10.0,,Disbursement,0.79451136
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,498,"America, regional",10.0,,Disbursement,0.79451136
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,798,"Asia, regional",10.0,,Disbursement,0.79451136
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,89,"Europe, regional",10.0,,Disbursement,0.581568
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,998,"Developing countries, unspecified",10.0,,Disbursement,0.10303107863412753
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,BD,Bangladesh,10.0,,Disbursement,2.6553011246652054
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,BF,Burkina Faso,10.0,,Disbursement,0.49242279648000004
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,BI,Burundi,10.0,,Disbursement,0.10863611613221728
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,BJ,Benin,10.0,,Disbursement,1.1245992823646402
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,BO,Bolivia (Plurinational State of),10.0,,Disbursement,0.055213100218880005
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,CA,Canada,10.0,,Disbursement,0.03498382132394404
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,Disbursement,2.0009138903388486
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,CI,C̫te d'Ivoire,10.0,,Disbursement,0.24991297562246403
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,CM,Cameroon,10.0,,Disbursement,0.32386067239488003
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,CO,Colombia,10.0,,Disbursement,0.22906858314018305
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,EC,Ecuador,10.0,,Disbursement,0.13797470021888
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,ET,Ethiopia,10.0,,Disbursement,1.2105633455583542
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,GH,Ghana,10.0,,Disbursement,0.5194712806193335
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,GT,Guatemala,10.0,,Disbursement,0.6193934822043885
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,GY,Guyana,10.0,,Disbursement,0.055213100218880005
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,HN,Honduras,10.0,,Disbursement,0.7066521769051712
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,HT,Haiti,10.0,,Disbursement,2.778912417900943
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,IQ,Iraq,10.0,,Disbursement,0.08238880000000001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,JM,Jamaica,10.0,,Disbursement,0.042149330375063035
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,KE,Kenya,10.0,,Disbursement,0.0503548416
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,KH,Cambodia,10.0,,Disbursement,0.211434813482884
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,ML,Mali,10.0,,Disbursement,3.284545266355025
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,MM,Myanmar,10.0,,Disbursement,0.456332880558913
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,MW,Malawi,10.0,,Disbursement,0.13727539899648
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,MZ,Mozambique,10.0,,Disbursement,7.495861859206402
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,NG,Nigeria,10.0,,Disbursement,1.3024889277982
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,NI,Nicaragua,10.0,,Disbursement,0.74545088
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,PE,Peru,10.0,,Disbursement,1.0456336181636947
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,PH,Philippines (the),10.0,,Disbursement,0.8759144771246036
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,,Disbursement,0.17529950719999998
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,RW,Rwanda,10.0,,Disbursement,0.1330685335196027
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SD,Sudan (the),10.0,,Disbursement,0.007419244783104001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SL,Sierra Leone,10.0,,Disbursement,0.302871607552
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SN,Senegal,10.0,,Disbursement,1.5670685593138654
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SO,Somalia,10.0,,Disbursement,0.11184
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SS,South Sudan,10.0,,Disbursement,4.9581839055024
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,SV,El Salvador,10.0,,Disbursement,0.379888280548224
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,TG,Togo,10.0,,Disbursement,0.24991297562246403
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,Disbursement,6.504096843691999
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,UG,Uganda,10.0,,Disbursement,0.37822046234303996
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,ZA,South Africa,10.0,,Disbursement,0.47039680320000005
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Reproductive health care,130.0,10,Government,ZM,Zambia,10.0,,Disbursement,0.347158288488
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,289,"South of Sahara, regional",10.0,,Disbursement,3.728
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,298,"Africa, regional",10.0,,Disbursement,0.6749078000000001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,498,"America, regional",10.0,,Disbursement,0.6749078000000001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,798,"Asia, regional",10.0,,Disbursement,0.6749078
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,89,"Europe, regional",10.0,,Disbursement,0.66238172
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,998,"Developing countries, unspecified",10.0,,Disbursement,0.000113726991679488
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,BD,Bangladesh,10.0,,Disbursement,1.887691562016545
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,BF,Burkina Faso,10.0,,Disbursement,2.6444895025575814
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,BI,Burundi,10.0,,Disbursement,0.013788964604799999
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,BJ,Benin,10.0,,Disbursement,0.47245995296000004
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,BO,Bolivia (Plurinational State of),10.0,,Disbursement,0.15794604
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,CA,Canada,10.0,,Disbursement,0.002659450159202526
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,,Disbursement,1.4023517860006642
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,CM,Cameroon,10.0,,Disbursement,0.178944
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,CO,Colombia,10.0,,Disbursement,0.65878837536
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,EC,Ecuador,10.0,,Disbursement,0.2482848
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,ET,Ethiopia,10.0,,Disbursement,0.09069657910656001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,GH,Ghana,10.0,,Disbursement,0.3728
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,GT,Guatemala,10.0,,Disbursement,0.026689272309504
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,HN,Honduras,10.0,,Disbursement,0.024680366807956728
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,HT,Haiti,10.0,,Disbursement,1.0710544
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,ID,Indonesia,10.0,,Disbursement,0.424992
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,KE,Kenya,10.0,,Disbursement,0.02111853234700928
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,MA,Morocco,10.0,,Disbursement,0.03728
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,ML,Mali,10.0,,Disbursement,2.7988981680768004
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,MM,Myanmar,10.0,,Disbursement,0.4692739860484813
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,MW,Malawi,10.0,,Disbursement,0.16108958861567998
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,MZ,Mozambique,10.0,,Disbursement,4.9450305265263985
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,NG,Nigeria,10.0,,Disbursement,1.8846790296
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,NI,Nicaragua,10.0,,Disbursement,0.39472064
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,NP,Nepal,10.0,,Disbursement,0.0009446269745920003
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,PE,Peru,10.0,,Disbursement,0.26260297552896
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,PH,Philippines (the),10.0,,Disbursement,0.8288285889936642
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,PK,Pakistan,10.0,,Disbursement,0.021043226747009283
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,PS,"Palestine, State of",10.0,,Disbursement,0.15157436607999997
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,RW,Rwanda,10.0,,Disbursement,0.014514699584
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SD,Sudan (the),10.0,,Disbursement,0.007419244783104001
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SL,Sierra Leone,10.0,,Disbursement,0.2531655333888
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SN,Senegal,10.0,,Disbursement,0.88987270528
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SO,Somalia,10.0,,Disbursement,0.07456
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SS,South Sudan,10.0,,Disbursement,2.8736133557424
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,SV,El Salvador,10.0,,Disbursement,0.029158040548223997
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,Disbursement,3.80964392982221
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,ZA,South Africa,10.0,,Disbursement,0.47039680320000005
2020.0,"Foreign Affairs, Trade and Development Canada (DFATD)",,Family planning,130.0,10,Government,ZM,Zambia,10.0,,Disbursement,0.096636688488
2020.0,"Foreign, Commonwealth and Development Office",Budget support,Reproductive health care,130.0,10,Government,NP,Nepal,10.0,Public Sector,Disbursement,0.23094
2020.0,"Foreign, Commonwealth and Development Office",Budget support,Family planning,130.0,10,Government,NP,Nepal,10.0,Public Sector,Disbursement,2.07846
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,998,"Developing countries, unspecified",10.0,,Disbursement,5.318945096049999
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,BD,Bangladesh,10.0,NGOs and Civil Society,Disbursement,1.5686635424
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,BD,Bangladesh,10.0,Multilateral,Disbursement,8.7785368265
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,BD,Bangladesh,10.0,Universities and Research Institutes,Disbursement,0.261358647
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,BD,Bangladesh,10.0,,Disbursement,-0.024897898
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,CD,Congo (the Democratic Republic of the),10.0,NGOs and Civil Society,Disbursement,4.08641371008
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,ET,Ethiopia,10.0,Public Sector,Disbursement,13.8864313093
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,ET,Ethiopia,10.0,NGOs and Civil Society,Disbursement,2.4798521952
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,ET,Ethiopia,10.0,,Disbursement,0.0
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,KE,Kenya,10.0,Universities and Research Institutes,Disbursement,1.1469032089999998
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,KE,Kenya,10.0,,Expenditure,0.016041349
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MM,Myanmar,10.0,Multilateral,Disbursement,8.871945
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MM,Myanmar,10.0,,Disbursement,0.08025755180000001
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MM,Myanmar,10.0,,Expenditure,0.0025033254499999998
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MW,Malawi,10.0,Multilateral,Disbursement,1.25992565556
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MW,Malawi,10.0,,Disbursement,0.0096225
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MZ,Mozambique,10.0,NGOs and Civil Society,Disbursement,1.8734294152
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,MZ,Mozambique,10.0,Multilateral,Disbursement,4.0923715002000005
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,NG,Nigeria,10.0,Private Sector,Disbursement,0.3906153801
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,NP,Nepal,10.0,NGOs and Civil Society,Disbursement,0.1532474218
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,NP,Nepal,10.0,Multilateral,Disbursement,0.0849335736
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,NP,Nepal,10.0,Private Sector,Disbursement,0.0047538999
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,NP,Nepal,10.0,,Expenditure,0.023206903999999997
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,NGOs and Civil Society,Disbursement,2.3460997018000005
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,Multilateral,Disbursement,0.28226
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,Private Sector,Disbursement,1.1666088060000002
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,,Disbursement,0.45111306400000006
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,PK,Pakistan,10.0,,Expenditure,0.6487574178000001
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SD,Sudan (the),10.0,Multilateral,Disbursement,0.3867092866
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SL,Sierra Leone,10.0,NGOs and Civil Society,Disbursement,14.8230614672
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SL,Sierra Leone,10.0,Multilateral,Disbursement,10.343792336
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SO,Somalia,10.0,NGOs and Civil Society,Disbursement,4.3034910747
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SO,Somalia,10.0,Multilateral,Disbursement,2.86560045065
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SO,Somalia,10.0,Private Sector,Disbursement,4.369133973499999
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SS,South Sudan,10.0,Private Sector,Disbursement,19.556349523150004
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SS,South Sudan,10.0,,Expenditure,-0.0025346948000000004
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,SY,Syrian Arab Republic,10.0,Multilateral,Disbursement,2.6943
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,NGOs and Civil Society,Disbursement,1.2611975961
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,TZ,"Tanzania, United Republic of",10.0,,Expenditure,1.0591986119999994
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,UG,Uganda,10.0,Multilateral,Disbursement,0.07698
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,UG,Uganda,10.0,Private Sector,Disbursement,0.019218313600000002
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,UG,Uganda,10.0,,Expenditure,0.0001181643
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,ZW,Zimbabwe,10.0,Public Sector,Disbursement,0.0935307
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Reproductive health care,130.0,10,Government,ZW,Zimbabwe,10.0,Multilateral,Disbursement,8.328857219909999
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Family planning,130.0,10,Government,298,"Africa, regional",10.0,NGOs and Civil Society,Disbursement,99.79218828020001
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Family planning,130.0,10,Government,298,"Africa, regional",10.0,Private Sector,Disbursement,0.7776673559999999
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Family planning,130.0,10,Government,298,"Africa, regional",10.0,,Expenditure,0.000383617
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Family planning,130.0,10,Government,998,"Developing countries, unspecified",10.0,,Disbursement,12.799355801599996
2020.0,"Foreign, Commonwealth and Development Office",Project interventions,Family planning,130.0,10,Government,998,"Developing countries, unspecified",10.0,,Expenditure,-0.0246336
